district,area,post_code,charge,,
Comilla,Debidwar (Comilla),,150,,
Comilla,Eliotganj-Cumilla,,150,,
Sirajganj,Enayetpur,,150,,
Sunamganj,Anwarpur-Tahirpur,,150,,
Sunamganj,Balijuri-Tahirpur,,150,,
Sunamganj,Shaktiarkhola-Biswambharpur,,150,,
Sunamganj,Polash-Biswambharpur,,150,,
Sunamganj,Dhanpur-Biswambharpur,,150,,
Sunamganj,Mathurkandi-Biswambharpur,,150,,
Sunamganj,Chenakandi-Biswambharpur,,150,,
Sunamganj,Binnakuli-Biswambharpur,,150,,
Sunamganj,Laurerghar-Biswambharpur,,150,,
Sunamganj,Borsora-Tahirpur,,150,,
Sunamganj,Chragaon-Tahirpur,,150,,
Sunamganj,Sreepur-Tahirpur,,150,,
Sunamganj,Baliaghat-Tahirpur,,150,,
Sunamganj,Bagli-Tahirpur,,150,,
Jamalpur,Islampur Dewanganj,,150,,
Jamalpur,Katharbill Dewanganj,,150,,
Jamalpur,Taratia Dewanganj,,150,,
Jamalpur,Sanandabari Dewanganj,,150,,
Jamalpur,Kawniarchar Dewanganj,,150,,
Habiganj,Jagadishpur & Teliapara (Madhabpur),,150,,
Brahmanbaria,Budunti (Bijoynagar),,150,,
Brahmanbaria,Chor Islampur (Bijoynagar),,150,,
Habiganj,Inathganj (Nabiganj),,150,,
Comilla,Mia Bazar -Chowddagram,,150,,
