District,Area,Post Code,Charge(1kg),Charge(2kg),Charge(3kg),,
Mymensingh,Rahmatpur Bypass (Mymensingh),,150,180,210,,
Mymensingh,Akua,,150,180,210,,
Mymensingh,Akua Bypass (Mymensingh),,150,180,210,,
Mymensingh,Bangladesh Bank (Mymensingh),,150,180,210,,
Mymensingh,Maskanda (Mymensingh),,150,180,210,,
Mymensingh,Churkhai (Mymensingh),,150,180,210,,
Mymensingh,Chorpara (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Medical College (Mymensingh),,150,180,210,,
Mymensingh,Sarda Ghosh Road (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Sarda Ghos Road,,150,180,210,,
Mymensingh,Noumohol (Mymensingh),,150,180,210,,
Mymensingh,Akua Morol Para (Mymensingh),,150,180,210,,
Mymensingh,Baundari Road (Mymensingh),,150,180,210,,
Mymensingh,Akua Madrasa Quarter (Mymensingh),,150,180,210,,
Mymensingh,Durgabari (Mymensingh),,150,180,210,,
Mymensingh,Dhobakhola (Mymensingh),,150,180,210,,
Mymensingh,Rk Mission Road (Mymensingh),,150,180,210,,
Mymensingh,Ganginarpar (Mymensingh),,150,180,210,,
Mymensingh,Boro Bazar (Mymensingh),,150,180,210,,
Mymensingh,Choto Bazar (Mymensingh),,150,180,210,,
Mymensingh,Patgudam (Mymensingh),,150,180,210,,
Mymensingh,Purohitpara (Mymensingh),,150,180,210,,
Mymensingh,Rallymor (Mymensingh),,150,180,210,,
Mymensingh,Cantonment (Mymensingh),,150,180,210,,
Mymensingh,Jamtola (Mymensingh),,150,180,210,,
Mymensingh,Senbari (Mymensingh),,150,180,210,,
Mymensingh,Badekolpa (Mymensingh),,150,180,210,,
Mymensingh,Nijkolpa (Mymensingh),,150,180,210,,
Mymensingh,Bkb (Mymensingh),,150,180,210,,
Mymensingh,Agri University (Mymensingh),,150,180,210,,
Mymensingh,Kewatkhali (Mymensingh),,150,180,210,,
Mymensingh,Hakkani More (Mymensingh),,150,180,210,,
Mymensingh,Foliser More (Mymensingh),,150,180,210,,
Mymensingh,Bridge More (Mymensingh),,150,180,210,,
Mymensingh,Anondomohon College (Mymensingh),,150,180,210,,
Mymensingh,Cbmcb (Mymensingh),,150,180,210,,
Mymensingh,Somvugonjo (Mymensingh),,150,180,210,,
Mymensingh,Chor Issordia (Mymensingh),,150,180,210,,
Mymensingh,Porangonjo (Mymensingh),,150,180,210,,
Mymensingh,Joy Bangla Bazar (Mymensingh),,150,180,210,,
Mymensingh,China More (Mymensingh),,150,180,210,,
Mymensingh,Chor Nilokkhiya (Mymensingh),,150,180,210,,
Mymensingh,Amuakanda (Mymensingh),,150,180,210,,
Mymensingh,Tarakanda Thana,,150,180,210,,
Mymensingh,Mymensingh Nashirabad Collge,,150,180,210,,
Mymensingh,Mymensingh Akua Morol Para,,150,180,210,,
Mymensingh,Sanai Community Center (Mymensingh),,150,180,210,,
Mymensingh,Sorcharpur (Mymensingh),,150,180,210,,
Mymensingh,Fire Servicer More (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Sankipara Gohailkandi,,150,180,210,,
Mymensingh,Paikpara (Mymensingh),,150,180,210,,
Mymensingh,Sahapur (Mymensingh),,150,180,210,,
Mymensingh,Par Tola (Mymensingh),,150,180,210,,
Mymensingh,Rohimgonjo (Mymensingh),,150,180,210,,
Mymensingh,Baidkandi (Mymensingh),,150,180,210,,
Mymensingh,Ram Vodropur (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Joynul Abedin Park,,150,180,210,,
Mymensingh,Kashigonjo (Mymensingh),,150,180,210,,
Mymensingh,Fulbaria Bongobondhu Chottor (Mymensingh),,150,180,210,,
Mymensingh,Asim Bazar (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Kristopur,,150,180,210,,
Mymensingh,Anayetpur (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Susuti Bazar,,150,180,210,,
Mymensingh,Kaladoho (Mymensingh),,150,180,210,,
Mymensingh,Balur Ghat (Mymensingh),,150,180,210,,
Mymensingh,Shibgonjo (Mymensingh),,150,180,210,,
Mymensingh,Borkabazar (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Bolashpur,,150,180,210,,
Mymensingh,Doshmile Bazar (Mymensingh),,150,180,210,,
Mymensingh,Dapunia Bazar (Mymensingh),,150,180,210,,
Mymensingh,Kosaibari (Mymensingh),,150,180,210,,
Mymensingh,Barerapool (Mymensingh),,150,180,210,,
Mymensingh,Haluaghat Aboni Bekari (Mymensingh),,150,180,210,,
Mymensingh,Baghaitola (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Vatikashor,,150,180,210,,
Mymensingh,Mazrakura (Mymensingh),,150,180,210,,
Mymensingh,Surzopur Camp (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Akua Don Mor,,150,180,210,,
Mymensingh,Kalapagla (Mymensingh),,150,180,210,,
Mymensingh,Hadis Er Mor (Mymensingh),,150,180,210,,
Mymensingh,Mekirkanda (Mymensingh),,150,180,210,,
Mymensingh,Buraghat (Mymensingh),,150,180,210,,
Mymensingh,Dara Bazar (Mymensingh),,150,180,210,,
Mymensingh,Durail (Mymensingh),,150,180,210,,
Mymensingh,Nagla (Mymensingh),,150,180,210,,
Mymensingh,Sakuwai (Mymensingh),,150,180,210,,
Mymensingh,Bakshimul Tarakanda (Mymensingh),,150,180,210,,
Mymensingh,Balia (Mymensingh),,150,180,210,,
Mymensingh,Boula (Mymensingh),,150,180,210,,
Mymensingh,Kaichapur (Mymensingh),,150,180,210,,
Mymensingh,Biharanga (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Akua Firoz Library Mor,,150,180,210,,
Mymensingh,Salia (Mymensingh),,150,180,210,,
Mymensingh,Sutarpara Chowrasta (Mymensingh),,150,180,210,,
Mymensingh,Sutiapara (Mymensingh),,150,180,210,,
Mymensingh,Guatola (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Tarakanda,,150,180,210,,
Mymensingh,Sutia Nodee Par (Mymensingh),,150,180,210,,
Mymensingh,Dhobaura Bus Stand (Mymensingh),,150,180,210,,
Mymensingh,Dudnoi (Mymensingh),,150,180,210,,
Mymensingh,Kol Sindur (Mymensingh),,150,180,210,,
Mymensingh,Charuapara (Mymensingh),,150,180,210,,
Mymensingh,Munsir Hat (Mymensingh),,150,180,210,,
Mymensingh,Ghosgau (Mymensingh),,150,180,210,,
Mymensingh,Baligau (Mymensingh),,150,180,210,,
Mymensingh,Tarakanda Purakandholia,,150,180,210,,
Mymensingh,Mymensingh Akua Habun Bapery Mor,,150,180,210,,
Mymensingh,Mymensingh Saleha Market,,150,180,210,,
Mymensingh,Bot Tola (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Sankipara Health Office Goli,,150,180,210,,
Mymensingh,Lengra Bazar (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Bau Vabkir Mor,,150,180,210,,
Mymensingh,Mymensingh Golgonda ,Amin Bazar,No,150,180,1%,
Mymensingh,Jatri Sauni (Mymensingh),,150,180,210,,
Mymensingh,TNT Road (Mymensingh),,150,180,210,,
Mymensingh,Kalibari Road (Mymensingh),,150,180,210,,
Mymensingh,Station Road (Mymensingh),,150,180,210,,
Mymensingh,College Road (Mymensingh),,150,180,210,,
Mymensingh,Thana Road (Mymensingh),,150,180,210,,
Mymensingh,Simultoli (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Tinkona Pukur Par,,150,180,210,,
Mymensingh,Bot Tola Mor (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Harua Bas Stand Iswarganj,,150,180,210,,
Mymensingh,Mayezbag (Mymensingh),,150,180,210,,
Mymensingh,Kanarampur (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Borohit Iswarganj,,150,180,210,,
Mymensingh,Iswarganj Uchakhila Bazar,,150,180,210,,
Mymensingh,Uchakhila (Mymensingh),,150,180,210,,
Mymensingh,Iswarganj Tarundia,,150,180,210,,
Mymensingh,Varoti Bazar (Mymensingh),,150,180,210,,
Mymensingh,Iswarganj Mukrijoddha Market,,150,180,210,,
Mymensingh,Shohagi (Mymensingh),,150,180,210,,
Mymensingh,Atharobari (Mymensingh),,150,180,210,,
Mymensingh,Muktagcha Biddaganj,,150,180,210,,
Mymensingh,Mymensingh Engineering College,,150,180,210,,
Mymensingh,Station Road (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Kachijuli Pial Road,,150,180,210,,
Mymensingh,Gohata (Mymensingh),,150,180,210,,
Mymensingh,Khalbola Bazar (Mymensingh),,150,180,210,,
Mymensingh,Collage Gate (Mymensingh),,150,180,210,,
Mymensingh,Mymensingh Goripur Shamganj,,150,180,210,,
Mymensingh,Dhubaora Kolsindur Bazar,,150,180,210,,
Mymensingh,Sutiabazar (Mymensingh),,150,180,210,,
Mymensingh,Dhubaora Munshir Hat,,150,180,210,,
Mymensingh,Dhubaora Ershad Bazar,,150,180,210,,
Mymensingh,Dhubaora Amitav Babu Road,,150,180,210,,
Mymensingh,Tarakanda Bazar (Mymensingh),,150,180,210,,
Mymensingh,Kudaldhor (Mymensingh),,150,180,210,,
Mymensingh,Taltola (Mymensingh),,150,180,210,,
Mymensingh,Tarakanda Boula Bazar,,150,180,210,,
Mymensingh,Mymensingh Dapunia Bazar,,150,180,210,,
Sylhet,Chowhatta-Sylhet,,150,180,210,,
Sylhet,Osmaninagar Upazila(Sylhet),,150,180,210,,
Sylhet,Tajpur-Osmaninagar,,150,180,210,,
Sylhet,Sadipur-Osmaninagar,,150,180,210,,
Sylhet,Goalabazar-Osmaninagar(Sylhet),,150,180,210,,
Sylhet,Rampasha (Bishwanath),,150,180,210,,
Sylhet,Shahi Eidgah-Sylhet,,150,180,210,,
Sylhet,Raynagar-Sylhet,,150,180,210,,
Sylhet,Kajalshah-Sylhet,,150,180,210,,
Sylhet,Mogla Bazar-Sylhet,,150,180,210,,
Sylhet,Maijgaon-Fenchuganj,,150,180,210,,
Sylhet,Fenchuganj SarKarkhana(BIDC),,150,180,210,,
Sylhet,Shah Paran Bazar-Sylhet,,150,180,210,,
Sylhet,Dorga Gate-Sylhet,,150,180,210,,
Sylhet,Jalalabad Cantonment-Boteshwar Sylhet,,150,180,210,,
Sylhet,Sylhet Cantonment,,150,180,210,,
Sylhet,Housing State-Sylhet,,150,180,210,,
Sylhet,SUST (Shahjalal University of Science and Technology),,150,180,210,,
Sylhet,Baruth Khana-Sylhet,,150,180,210,,
Sylhet,Kumarpara-Sylhet,,150,180,210,,
Sylhet,Mirza Zungle-Sylhet,,150,180,210,,
Sylhet,Kazitula-Sylhet,,150,180,210,,
Sylhet,Kazir Bazar-Sylhet,,150,180,210,,
Sylhet,Lama Bazar-Sylhet,,150,180,210,,
Sylhet,Modina Market-Sylhet,,150,180,210,,
Sylhet,Bagbari-Sylhet,,150,180,210,,
Sylhet,Mirboxtula-Sylhet,,150,180,210,,
Sylhet,KhadimNagar-Sylhet,,150,180,210,,
Sylhet,Airport Road-Sylhet,,150,180,210,,
Sylhet,Osmani Medical Hospital-Sylhet,,150,180,210,,
Sylhet,Naya Sarak-Sylhet,,150,180,210,,
Sylhet,Alampur-Sylhet,,150,180,210,,
Sylhet,Jail Road-Sylhet,,150,180,210,,
Sylhet,Khadimpara-Sylhet,,150,180,210,,
Sylhet,Mirer Moydan-Sylhet,,150,180,210,,
Sylhet,Rekabi Bazar-Sylhet,,150,180,210,,
Sylhet,Jallarpar-Sylhet,,150,180,210,,
Sylhet,Nayarpool-Sylhet,,150,180,210,,
Sylhet,Mehendibagh-Sylhet,,150,180,210,,
Sylhet,Humayun Rashid Chattar-Sylhet,,150,180,210,,
Sylhet,Rajargoli-Sylhet,,150,180,210,,
Sylhet,Sylhet Biman Bandar,,150,180,210,,
Sylhet,Lala Bazar-Sylhet,,150,180,210,,
Sylhet,Bholaganj-Companyganj,,150,180,210,,
Sylhet,Jaflong-Gowainghat,,150,180,210,,
Sylhet,Dakshin Surma-Sylhet,,150,180,210,,
Sylhet,Chondipul-Sylhet,,150,180,210,,
Sylhet,Purabi R/A- Sylhet,,150,180,210,,
Sylhet,Boroikandi-Sylhet,,150,180,210,,
Sylhet,Haripur Gas Field-( Jaflong-Sylhet),,150,180,210,,
Sylhet,Tuker Bazar-Sylhet,,150,180,210,,
Sylhet,Electric Supply-Sylhet,,150,180,210,,
Sylhet,Bhadeshwar-Golapganj Sylhet,,150,180,210,,
Sylhet,Madani Square-Sylhet,,150,180,210,,
Sylhet,Pathantula-Sylhet,,150,180,210,,
Sunamganj,Badhagaht-Sunamganj,,150,180,210,,
Sunamganj,Takerghat-Sunamganj,,150,180,210,,
Sunamganj,Shantiganj-South Sunamganj,,150,180,210,,
Sunamganj,Pagla bazar-South Sunamganj,,150,180,210,,
Sunamganj,Lakma-Takerghat Sunamganj,,150,180,210,,
Sunamganj,Sachna-Jamalganj (Sunamganj),,150,180,210,,
Comilla,Comilla Cantonment,3500,150,180,210,,
Barisal,Guthia (Swarupkathi),,150,180,210,,
Barisal,Guthia (Narayanpur_Barisal),,150,180,210,,
Barisal,Sheikh Hasina Cantonment (Bakerganj),,150,180,210,,
Barisal,Dopdopia (Barishal),,150,180,210,,
Barisal,Kamarkhali (Bakerganj),,150,180,210,,
Barisal,Kaliganj (Bakerganj),,150,180,210,,
Barisal,Kanki Bazar (Bakerganj),,150,180,210,,
Barisal,Lakutia Sarak (Barishal),,150,180,210,,
Barisal,Ranir Hat (Bakerganj),,150,180,210,,
Barisal,Halta Bazar (Bakerganj),,150,180,210,,
Barisal,Alekanda Kazipara (Barishal),,150,180,210,,
Barisal,Palashpur (Barishal),,150,180,210,,
Barisal,30 Godown (Barishal),,150,180,210,,
Barisal,Barishal Stadium (Barishal),,150,180,210,,
Barisal,Charmonai (Barisal),,150,180,210,,
Barisal,Shaheber Haat (Barisal),,150,180,210,,
Barisal,Notun Bazar (Barishal),,150,180,210,,
Barisal,Nehalganj (Barishal),,150,180,210,,
Barisal,Zia Sarak (Barishal),,150,180,210,,
Barisal,Char Amuddi (Bakerganj),,150,180,210,,
Barisal,Kashipur (Nothullabaad_Barisal),,150,180,210,,
Barisal,Padri shibpur (Bakerganj),,150,180,210,,
Barisal,Peyarpur (Bakerganj),,150,180,210,,
Barisal,Nalua (Bakerganj),,150,180,210,,
Barisal,Goma (Bakerganj),,150,180,210,,
Barisal,Beltola (Barisal),,150,180,210,,
Barisal,Char Kauwa (Barisal),,150,180,210,,
Barisal,Kalizira (Rupatoli),,150,180,210,,
Barisal,Gasterbine (Rupatoli),,150,180,210,,
Barisal,Barisal University (Kornokathi),,150,180,210,,
Barisal,Talukder Hat (Barisal),,150,180,210,,
Barisal,LaharHat (Barisal),,150,180,210,,
Barisal,Madhabpasha (Babuganj),,150,180,210,,
Barisal,Rahmatpur (Babuganj),,150,180,210,,
Barisal,Barisal Cadet College (Babuganj),,150,180,210,,
Barisal,Notun Hat (Babuganj),,150,180,210,,
Barisal,Kedarpur (Babuganj),,150,180,210,,
Barisal,Bhuter Dia (Babuganj),,150,180,210,,
Barisal,Mirganj (Babuganj),,150,180,210,,
Barisal,Kawnia (Barisal),,150,180,210,,
Barisal,Vatikhana (Barisal),,150,180,210,,
Barisal,Barisal Airport (Babuganj),,150,180,210,,
Barisal,Lonch Ghat (Barishal),,150,180,210,,
Barisal,Sher E Bangla Medical (Barishal),,150,180,210,,
Barisal,Amtola (Barishal),,150,180,210,,
Barisal,Bangla Bazar (Barishal),,150,180,210,,
Barisal,Chowmatha (Barishal),,150,180,210,,
Barisal,Nobogram Road (Barishal),,150,180,210,,
Barisal,Nathullabad Kazipara (Barishal),,150,180,210,,
Barisal,BM College (Barishal),,150,180,210,,
Barisal,Port Road (Barishal),,150,180,210,,
Barisal,Bibir Pukur Par (Barishal),,150,180,210,,
Barisal,Goriar Par (Barishal),,150,180,210,,
Barisal,Swarupkathi Sadar(Barisal),,150,180,210,,
Barisal,Amanotganj (Barishal),,150,180,210,,
Barisal,Hatem Ali College (Barishal),,150,180,210,,
Barisal,Govt. Womens College (Barishal),,150,180,210,,
Barisal,Chowmatha Bottola (Barishal),,150,180,210,,
Barisal,Niamoti (Bakerganj),,150,180,210,,
Barisal,Chandmari (Barishal),,150,180,210,,
Barisal,Shayestabad (Barishal),,150,180,210,,
Faridpur,FARIDPUR SADAR (Faridpur),,150,180,210,,
Faridpur,ALIABAD(Faridpur),,150,180,210,,
Faridpur,AMBIKAPUR(Faridpur),,150,180,210,,
Faridpur,CHAR MADHABDIA(Faridpur),,150,180,210,,
Faridpur,DECREERCHAR(Faridpur),,150,180,210,,
Faridpur,GREDA(Faridpur),,150,180,210,,
Faridpur,ISHAN GOPALPUR(Faridpur),,150,180,210,,
Faridpur,KAIJURI(Faridpur),,150,180,210,,
Faridpur,KANAIPUR(Faridpur),,150,180,210,,
Faridpur,KRISHNANAGAR(Faridpur),,150,180,210,,
Faridpur,MAJCHAR(Faridpur),,150,180,210,,
Faridpur,UTTAR CHANNEL(Faridpur),,150,180,210,,
Faridpur,BHANGA(Faridpur),,150,180,210,,
Faridpur,ALGI(Faridpur),,150,180,210,,
Faridpur,AZIMNAGAR(Faridpur),,150,180,210,,
Faridpur,CHUMORDI(Faridpur),,150,180,210,,
Faridpur,CHANDRA(Faridpur),,150,180,210,,
Faridpur,GHARUA(Faridpur),,150,180,210,,
Faridpur,HAMIRDI(Faridpur),,150,180,210,,
Faridpur,KALAMRIDHA(Faridpur),,150,180,210,,
Faridpur,KAOLIBERA(Faridpur),,150,180,210,,
Faridpur,MANIKDAHA(Faridpur),,150,180,210,,
Faridpur,NASIRABAD(Faridpur),,150,180,210,,
Faridpur,NURULLAGANJ(Faridpur),,150,180,210,,
Faridpur,TUZARPUR(Faridpur),,150,180,210,,
Faridpur,CHAR BHADRASAN(Faridpur),,150,180,210,,
Faridpur,CHAR HARIRAMPUR(Faridpur),,150,180,210,,
Faridpur,CHAR JHAUKANDA(Faridpur),,150,180,210,,
Faridpur,GAZIRTEK(Faridpur),,150,180,210,,
Faridpur,NAGARKANDA(Faridpur),,150,180,210,,
Faridpur,CHAR JASORDI(Faridpur),,150,180,210,,
Faridpur,DANGI(Faridpur),,150,180,210,,
Faridpur,PHULSUTI(Faridpur),,150,180,210,,
Faridpur,KAICHAIL(Faridpur),,150,180,210,,
Faridpur,LASKARDIA(Faridpur),,150,180,210,,
Faridpur,KODALIA SHOHIDNAGAR(Faridpur),,150,180,210,,
Faridpur,PURA PARA(Faridpur),,150,180,210,,
Faridpur,RAMNAGAR(Faridpur),,150,180,210,,
Faridpur,TALMA(Faridpur),,150,180,210,,
Faridpur,SADARPUR(Faridpur),,150,180,210,,
Faridpur,AKTER CHAR(Faridpur),,150,180,210,,
Faridpur,BHASHANCHAR(Faridpur),,150,180,210,,
Faridpur,CHAR BISHNUPUR(Faridpur),,150,180,210,,
Faridpur,CHAR MANAIR(Faridpur),,150,180,210,,
Faridpur,CHAR NASIRPUR(Faridpur),,150,180,210,,
Faridpur,DHEUKHALI(Faridpur),,150,180,210,,
Faridpur,KRISHNAPUR(Faridpur),,150,180,210,,
Faridpur,NARIKELBARIA(Faridpur),,150,180,210,,
Perojpur,Nazirpur (Pirojpur),,150,180,210,,
Perojpur,Kawkhali (Pirojpur),,150,180,210,,
Perojpur,Hularhat (Pirojpur),,150,180,210,,
Perojpur,Indurkani (Pirojpur),,150,180,210,,
Perojpur,Bhandaria (Pirojpur),,150,180,210,,
Barisal,Taltoli (Barguna),,150,180,210,,
Barisal,Alipur (Kolapara),,150,180,210,,
Barisal,Mohipur (Kolapara),,150,180,210,,
Barisal,Khepupara (Kolapara),,150,180,210,,
Barisal,Kuakata (Kolapara),,150,180,210,,
Barisal,Payra port (Kolapara,,150,180,210,,
Barisal,Dhankhali RPCL (Kolapara),,150,180,210,,
Barisal,Amtali (Kolapara),,150,180,210,,
Barisal,Chakamaia Union (Kolapara),,150,180,210,,
Barisal,Kachupatra(Taltoli Upazilla),,150,180,210,,
Barisal,Champapur Unio(Kolapara),,150,180,210,,
Barisal,Baliatoli Union(Kolapara),,150,180,210,,
Barisal,Dalbuganj union (Kolapara),,150,180,210,,
Barisal,lota Chapli Unio(Kolapara),,150,180,210,,
Barisal,Mithagonj Union (Kolapara),,150,180,210,,
Barisal,Dhankhali Union (Kolapara),,150,180,210,,
Barisal,Lalua Union(Kolapara Hub),,150,180,210,,
Shariatpur,Binodpur (Shariatpur Sadar),,150,180,210,,
Shariatpur,Tulasar (Shariatpur Sadar),,150,180,210,,
Shariatpur,Palong (Shariatpur Sadar),,150,180,210,,
Shariatpur,Domshar (Shariatpur Sadar),,150,180,210,,
Shariatpur,Angaria (Shariatpur Sadar),,150,180,210,,
Shariatpur,Rudrokor (Shariatpur Sadar),,150,180,210,,
Shariatpur,Chitoliya (Shariatpur Sadar),,150,180,210,,
Shariatpur,Chikondi (Shariatpur Sadar),,150,180,210,,
Shariatpur,Sholpara (Shariatpur Sadar),,150,180,210,,
Shariatpur,Shakhipur (Shariatpur),,150,180,210,,
Jhalokathi,Basonda (Jhalokathi Sadar),,150,180,210,,
Jhalokathi,Bhoirabpasha (Jhalokathi Sadar),,150,180,210,,
Jhalokathi,Binaykathi (Jhalokathi Sadar),,150,180,210,,
Jhalokathi,Baukathi (Jhalokathi Sadar),,150,180,210,,
Jhalokathi,Gabha Ramchandrapur (Jhalokathi Sadar),,150,180,210,,
Jhalokathi,Kewra (Jhalokathi Sadar),,150,180,210,,
Jhalokathi,Kirtipasha (Jhalokathi Sadar),,150,180,210,,
Jhalokathi,Chottorkanda (Jhalokathi Sadar),,150,180,210,,
Jhalokathi,Magar (Jhalokathi Sadar),,150,180,210,,
Jhalokathi,Nabogram (Jhalokathi Sadar),,150,180,210,,
Jhalokathi,Ponabulia (Jhalokathi Sadar),,150,180,210,,
Jhalokathi,Shekherhat (Jhalokathi Sadar),,150,180,210,,
Jhalokathi,Amua (Kathalia),,150,180,210,,
Jhalokathi,Awrabunia (Kathalia),,150,180,210,,
Jhalokathi,Kathalia Banai (Kathalia),,150,180,210,,
Jhalokathi,Moricbunia (Kathalia),,150,180,210,,
Jhalokathi,Munshirabad (Kathalia),,150,180,210,,
Jhalokathi,Koikhali (Kathalia),,150,180,210,,
Jhalokathi,Pathikelghata (Kathalia),,150,180,210,,
Jhalokathi,Shoulojalia (Kathalia),,150,180,210,,
Jhalokathi,Dapdapia (Nalchiti),,150,180,210,,
Jhalokathi,Kulkathi (Nalchiti),,150,180,210,,
Jhalokathi,Hodua (Nalchiti),,150,180,210,,
Jhalokathi,Kushlango (Nalchiti),,150,180,210,,
Jhalokathi,Mollarhat (Nalchiti),,150,180,210,,
Jhalokathi,Bhobanipur (Nalchiti),,150,180,210,,
Jhalokathi,Ponabalia (Nalchiti),,150,180,210,,
Jhalokathi,Taltola (Nalchiti),,150,180,210,,
Jhalokathi,Nachonmahal (Nalchiti),,150,180,210,,
Jhalokathi,Ranapasha (Nalchiti),,150,180,210,,
Jhalokathi,Shubidpur (Nalchiti),,150,180,210,,
Jhalokathi,Siddhakathi (Nalchiti),,150,180,210,,
Jhalokathi,Boroiya (Rajapur),,150,180,210,,
Jhalokathi,Galua (Rajapur),,150,180,210,,
Jhalokathi,Palot (Rajapur),,150,180,210,,
Jhalokathi,Pingri (Rajapur),,150,180,210,,
Jhalokathi,Mothbari (Rajapur),,150,180,210,,
Jhalokathi,Natun Hat (Rajapur),,150,180,210,,
Jhalokathi,Shuktagor (Rajapur),,150,180,210,,
Jhalokathi,Sturia (Rajapur),,150,180,210,,
Rajbari,Mijanpur(Rajbari Sadar),,150,180,210,,
Rajbari,Borat((Rajbari Sadar),,150,180,210,,
Rajbari,Chandoni(Rajbari Sadar),,150,180,210,,
Rajbari,Khangong(Rajbari Sadar),,150,180,210,,
Rajbari,Baniboho(Rajbari sadar),,150,180,210,,
Rajbari,Dadshi(Rajbari Sadar),,150,180,210,,
Rajbari,Mulghor(Rajbari Sadar),,150,180,210,,
Rajbari,Bosontopur(Rajbari Sadar),,150,180,210,,
Rajbari,Khankhanapur(Rajbari Sadar),,150,180,210,,
Rajbari,Alipur(Rajbari Sadar),,150,180,210,,
Rajbari,Ramkantopur(Rajbari Sadar),,150,180,210,,
Rajbari,Pachuria(Rajbari Sadar),,150,180,210,,
Rajbari,Sultanpur(Rajbari Sadar),,150,180,210,,
Rajbari,Sahidohabpur(Rajbari Sadar),,150,180,210,,
Rajbari,Doulodia(Goalondo Rajbari),,150,180,210,,
Rajbari,Debgram(Goalondo Rajbari),,150,180,210,,
Rajbari,Ujanchor(Goalondo Rajbari),,150,180,210,,
Rajbari,Sotovakla(Goalondo Rajbari),,150,180,210,,
Rajbari,Bahadurpur(Pangsha Rajbari),,150,180,210,,
Rajbari,Habashpur((Pangsha Rajbari),,150,180,210,,
Rajbari,Joshai(Pangsha Rajbari),,150,180,210,,
Rajbari,Babupara(Pangsha Rajbari),,150,180,210,,
Rajbari,Mourat(Pangsha Rajbari),,150,180,210,,
Rajbari,Patta(Pangsha Rajbari),,150,180,210,,
Rajbari,Sorisha(Pangsha Rajbari),,150,180,210,,
Rajbari,Kolimohor(Pangsha Rajbari),,150,180,210,,
Rajbari,Kosbamajail(Pangsha Rajbari),,150,180,210,,
Rajbari,Maspara(Pangsha Rajbari),,150,180,210,,
Rajbari,Islampur(Baliakandi Rajbari),,150,180,210,,
Rajbari,Bohorpur(Baliakandi Rajbari),,150,180,210,,
Rajbari,Nobabpur(Baliakandi Rajbari),,150,180,210,,
Rajbari,Narua(Baliakandi Rajbari),,150,180,210,,
Rajbari,Baliakandi(Rajbari),,150,180,210,,
Rajbari,Jongol(Baliakandi Rajbari),,150,180,210,,
Rajbari,Jamalpur(Baliakandi Rajbari),,150,180,210,,
Rajbari,Rotondia(Kalukhali Rajbari),,150,180,210,,
Rajbari,Kalikapur(Kalukhali Rajbari),,150,180,210,,
Rajbari,Boalia(Kalukhali Rajbari),,150,180,210,,
Rajbari,Majbari(Kalukhali Rajbari),,150,180,210,,
Rajbari,Modapur(Kalukhali Rajbari),,150,180,210,,
Rajbari,Shawrael(Kalukhali Rajbari),,150,180,210,,
Rajbari,Mrigi(Kalukhali Rajbari),,150,180,210,,
Madaripur,Vadroshan (Shichar),,150,180,210,,
Madaripur,Chanderchar (Shibchar),,150,180,210,,
Madaripur,Shomvuk (Shibchar),,150,180,210,,
Madaripur,Sheikhpur (Shibchar),,150,180,210,,
Madaripur,Boiratola (Shibchar),,150,180,210,,
Madaripur,Hossainer Hat (Shibchar),,150,180,210,,
Madaripur,Baghmara(Shibchar),,150,180,210,,
Madaripur,Sirail (Shibchar),,150,180,210,,
Madaripur,Uthrail (Shibchar),,150,180,210,,
Madaripur,Dattopara (Shibchar),,150,180,210,,
Madaripur,Surjonagar (Shibchar),,150,180,210,,
Madaripur,Khaser hat (Shibchar),,150,180,210,,
Madaripur,Minara (Shibchar),,150,180,210,,
Madaripur,Maler Hat (Shibchar),,150,180,210,,
Madaripur,Nasirer Mor (Panch-Char),,150,180,210,,
Madaripur,Bahadurpur ( Panch-char),,150,180,210,,
Madaripur,Bakhorkandi (Shibchar),,150,180,210,,
Madaripur,Kawrakandi (Shibchar),,150,180,210,,
Madaripur,Kathalbari (Shibchar),,150,180,210,,
Madaripur,Naodoba (Shibchar),,150,180,210,,
Madaripur,Shimana (Shibchar),,150,180,210,,
Madaripur,Kutubpur (Shibchar),,150,180,210,,
Madaripur,Munshirbazar (Shibchar),,150,180,210,,
Madaripur,Kadirpur (Shibchar),,150,180,210,,
Madaripur,2nd Nadirpar (Shibchar),,150,180,210,,
Madaripur,Lakshmipur (Kalkini),,150,180,210,,
Madaripur,Khaser Hat (Kalkini),,150,180,210,,
